;B1;B2;B3;B4;B5;B6
X276_04935;24.87224183;32.60145441;21.80595798;44.53130168;59.72879259;45.12596659
X276_04930;130.8383554;213.3913379;112.052398;122.3625591;177.09587;128.0318122
X276_04925;32.38573155;49.27265268;24.61266545;28.37392674;33.44812385;36.73043792
X276_04920;11.3997775;14.44837184;4.74981263;10.64022253;6.868811147;15.74161625
X276_04915;34.19933251;44.82699981;50.95253549;73.29931074;55.54777711;41.45292279
X276_04910;2134.090166;982.118814;1169.74931;1439.385658;1247.435833;1550.549201
X276_04905;878.0419537;527.1803366;503.6960394;546.7892132;628.645542;876.8080252
X276_04900;237.3226408;143.7427762;152.8576065;130.0471642;116.7697895;167.9105733
X276_04895;258.8267665;133.3695862;143.3579812;156.0565971;174.7067183;274.4288433
X276_04890;1171.84531;703.8950383;734.0619519;613.1920834;882.1942665;1512.769322
X276_04885;844.6198787;328.9783126;629.5660741;389.1562868;816.1939507;1467.118635
X276_04880;558.5890977;240.8061973;484.9126894;262.6558635;637.9035048;1218.401098
X276_04875;636.5739393;397.8859322;511.6843606;283.7392674;769.6054925;1746.794683
X276_04870;813.2704906;602.7564354;390.7800391;265.6114808;774.0851519;2314.017589
X276_04865;687.0956805;355.6522299;342.8501117;450.2390458;1139.028075;4364.625466
X276_04860;20.72686819;1.852355364;2.806707463;5.123070105;4.181015481;8.395528667
X276_27330;1749.865847;828.0028477;1073.241754;545.6069662;566.5275977;907.2418166
X276_04855;29384.9992;19016.28017;17428.14204;7169.34253;8522.104126;11975.1722
X276_04850;5513.606024;3955.890115;2976.837116;1147.764745;1624.02587;2238.457831
X276_04845;4016.348883;2486.23137;2040.908127;775.3569563;1163.51688;1380.539745
X276_04835;57.51705923;53.71830556;69.73588543;101.6732375;80.63386999;63.49118555
X276_04830;27.2040145;27.78533046;33.68048956;31.13250295;37.33049537;32.53267359
X276_04825;8.031661423;13.33695862;10.36322756;15.96033379;14.33491022;9.444969751
X276_04820;20.98595404;23.71014866;24.61266545;23.25085663;26.87795666;32.53267359
X276_04815;33.68116081;30.0081569;34.75999243;35.66444958;31.95490403;28.85962979
X276_04810;28.75852961;27.41485939;33.46458899;27.19167979;37.62913933;27.28546817
X276_27335;30.31304473;31.86051226;34.32819128;32.11770874;47.48439011;34.63155575
X276_04800;10.10434824;8.891305747;11.22682985;12.61063411;16.126774;14.16745463
X276_04795;6.218060457;13.33695862;9.067824112;7.684605158;16.126774;9.444969751
X276_04790;18.13600967;24.82156188;23.74906315;21.47748621;34.94134366;26.76074763
X276_04785;7.254403866;6.298008238;5.613414927;5.517152421;8.959318888;9.969690292
X276_04780;5.181717047;6.66847931;10.36322756;11.231346;18.81456966;15.21689571
X276_04775;8.290747276;4.075181801;7.340619519;3.940823158;6.570167185;6.2966465
X276_04770;23.83589842;24.08061973;19.43105167;46.10763095;31.65626007;39.87876117
X276_04765;2.849944376;2.222826437;3.022608037;7.881646316;6.570167185;7.346087584
X276_04760;5.4408029;7.409421456;7.340619519;17.33962189;15.82813004;12.06857246
X276_04755;15.80423699;18.89402471;21.37415684;39.99935505;54.95048918;51.42261309
X276_04750;16.06332285;25.9329751;21.80595798;31.52658526;55.24913314;57.71925959
X276_04745;26.94492865;32.97192548;28.93067693;44.33426053;72.27183903;86.05416884
X276_04740;58.55340264;79.28080958;57.64545329;62.06796474;91.68369662;87.62833046
X276_04735;1856.350132;2417.32375;2188.80002;1068.554199;842.4746194;1004.839837
X276_04730;73.06221037;35.56522299;37.56669989;39.99935505;36.73320744;27.28546817
X276_04725;2642.157522;1591.9142;507.5822497;798.0166895;456.9252633;368.8785408
X276_04720;2094.190945;1418.904209;460.9477257;679.3979124;468.8710218;447.0619015
X276_04715;2527.38249;1663.415117;493.764613;663.0434963;602.9621612;549.9071277
X276_04710;1902.7265;1086.591657;420.3584178;624.6204705;519.6404955;532.5913498
X276_04705;0.518171705;0;0;0.197041158;0;0
X276_04700;18594.59162;4567.167385;6863.04745;8754.932728;2183.983301;982.2768541
X276_04695;3178.465237;784.6577322;1317.857104;1707.558674;380.4724088;98.64746184
X276_04690;27473.98196;8451.556584;15004.0104;12414.97224;3985.105041;1143.36606
X276_04685;1023.389117;628.3189395;1084.252683;722.9440083;222.1911084;76.08447855
X276_04680;89.12553321;66.6847931;87.00793136;161.5737495;102.1362353;56.14509796
X276_04675;18.65418137;15.93025613;98.01886064;256.7446287;207.8561982;160.0397652
X276_04670;1583.53273;998.7900123;3002.529284;1733.765148;1970.751511;2003.907749
X276_04665;4237.608201;3231.989639;10179.49617;4667.116866;4929.118608;5408.294623
X276_04660;1008.362137;897.2809383;3194.464894;2606.854519;2318.671728;1717.935054
X276_04655;2066.468758;2105.757578;7283.189967;4652.53582;4720.366478;3605.354842
X276_04650;586.3112839;1115.4884;1244.019108;472.898779;556.9709909;686.8591891
X276_04645;156.228769;184.1241232;191.2879087;217.7304795;284.6076967;304.8626347
X276_04640;90.68004833;131.8877019;181.5723828;253.5919702;194.1185759;134.8531792
X276_04635;153.8969963;112.2527351;226.0479011;336.3492565;167.8379072;130.6554149
X276_04630;752.3853153;583.1214686;1105.410939;2051.986618;1763.791245;1170.651529
X276_04625;193.5371317;122.255454;270.7393199;514.6715044;401.0788422;310.6345607
X276_04620;780.884759;671.2935839;1377.013862;2236.417142;1959.403041;1448.753416
X276_04615;289.6579829;238.5833709;411.9382954;677.2304597;674.3380683;512.1272487
X276_04610;363.7565367;378.6214364;553.1372708;801.9575126;844.2664832;597.1319764
X276_04605;97.67536634;84.4674046;148.1077938;212.4103682;185.159257;115.9632397
X276_04600;288.8807254;260.0706931;342.20241;523.7353977;377.7846131;265.5085941
X276_04595;932.1908968;791.6966826;1424.080187;3078.965133;1426.323567;807.5449137
X276_04590;437.3369188;342.3152713;408.0520851;735.3576013;464.3913624;344.2166754
X276_04585;799.2798546;778.3597239;842.4440401;848.4592259;684.790607;641.208502
X276_04580;279.2945489;332.3125523;289.7385704;195.0707463;191.4307802;168.4352939
X276_04570;38.86287786;21.11685115;29.79427923;60.49163547;45.99117029;48.79901038
X276_04560;64.51237724;69.27809061;54.83874582;99.7028259;87.20403718;84.48000721
X276_27340;545.3757192;462.3478989;480.3787774;448.6627165;245.1866936;272.8546817
X276_04550;0;2.59329751;1.079502871;1.379288105;2.090507741;1.574161625
X276_04545;1.036343409;2.222826437;1.295403445;2.561535053;3.583727555;2.098882167
X276_04540;5.699888752;4.816123946;4.74981263;8.275728632;7.764743036;10.49441083
X276_04535;1.295429262;7.409421456;4.533912056;3.940823158;2.389151703;4.197764334
X276_04530;2.849944376;4.445652874;4.965713204;3.152658526;4.778303407;3.14832325
X276_04525;2.072686819;2.963768582;3.022608037;2.955617368;0.597287926;2.098882167
X276_04520;5.699888752;8.520834674;9.931426409;6.699399368;6.570167185;1.574161625
X276_04515;3.109030228;5.927537165;6.477017223;4.72898779;4.181015481;2.623602708
X276_04510;0.777257557;1.852355364;0.863602296;2.167452737;0;1.574161625
X276_04505;5.699888752;7.038950383;7.340619519;13.59583989;11.04982663;15.74161625
X276_04500;6.736232162;8.150363602;4.74981263;7.487564;10.4525387;6.2966465
X276_04495;3.627201933;7.409421456;7.340619519;7.093481684;8.959318888;12.06857246
X276_04490;3.368116081;3.704710728;4.965713204;5.517152421;5.07694737;4.722484875
X276_04485;28.24035791;30.37862797;35.40769415;45.91058979;70.77861922;38.82932009
X276_04480;1.295429262;1.481884291;1.295403445;0.788164632;1.791863778;2.098882167
X276_04475;1.813600967;2.222826437;1.295403445;0.394082316;0.895931889;1.049441083
X276_04470;3.368116081;0.740942146;0.431801148;0.591123474;0.597287926;1.049441083
X276_27345;77.98484156;82.61504923;74.91749921;58.12714158;38.52507122;31.4832325
X276_04460;232.4000096;250.4384452;208.344054;207.8784216;172.6162106;156.3667214
X276_04455;911.2049428;925.8072109;850.2164608;568.6607817;712.8631395;667.444529
X276_04450;244.8361305;181.9012967;182.004184;254.9712583;311.7842973;254.4894627
X276_04445;372.5654557;353.0589324;360.5539587;383.4420933;351.2053004;330.5739413
X276_04440;248.9815041;248.2156188;233.6044212;184.0364415;152.905709;161.6139268
X276_04435;234.7317822;174.1214042;337.4525973;916.2413842;812.6102231;480.6440162
X276_04430;505.2174121;511.2500805;570.4093168;1111.706213;1071.534539;838.5034256
X276_04425;369.1973396;207.8342718;293.1929796;281.3747735;205.7656905;281.2502103
X276_04420;91.71639174;65.57337989;224.9683982;697.9197813;892.3481612;400.8864939
X276_04415;974.1628049;1995.357198;1636.742252;1637.214981;1784.397679;1675.95741
X276_04410;571.0252186;469.3868492;525.0701962;544.4247193;487.3869475;438.6663729
X276_04405;9.586176538;17.41214042;20.94235569;27.19167979;35.23998763;25.186586
X276_04400;736.3219924;942.4784092;1022.289218;1635.441611;1890.416285;1712.687848
X276_04395;44.82185246;35.19475192;32.16918554;28.5709679;20.90507741;42.50236388
X276_04390;635.5375959;1248.117044;1505.906504;980.6738429;785.7322665;745.6278897
X276_04385;30.05395887;14.07790077;49.00943032;266.990769;342.5446255;112.2901959
X276_04380;19.94961063;8.150363602;25.0444666;123.544806;220.6978886;72.9361553
X276_04375;19.69052478;6.298008238;19.43105167;136.7465636;168.4351951;52.47205417
X276_04370;17.09966626;5.927537165;17.27204593;114.4809127;144.2450341;44.0765255
X276_04365;34.19933251;8.520834674;31.73738439;251.6215586;266.091771;109.6665932
X276_04360;250.5360192;168.1938671;206.83275;129.2589996;137.3762229;168.4352939
X276_04355;50.52174121;61.49819808;97.37115892;118.8158182;110.1996223;77.13391963
X276_04350;491.4858619;337.8696184;556.3757795;984.4176249;381.0696967;281.7749309
X276_04345;139.9063603;305.6386351;2808.002867;5956.948286;3434.405574;1809.761148
X276_04340;1589.75079;2153.177875;2075.020418;2065.385417;1727.95397;1454.000621
X276_04335;693.0546551;446.4176427;476.7084676;295.5617368;210.8426378;273.3794022
X276_04330;586.3112839;387.5127421;421.8697218;231.3263194;167.8379072;251.3411395
X276_04325;328.261775;183.383181;192.3674115;141.4755514;106.0186068;129.0812533
X276_04320;329.8162901;267.8505856;237.0588304;137.9288105;174.4080744;202.5421291
X276_04315;323.0800579;298.5996847;304.6357101;233.0996898;212.9331456;253.4400216
X276_04310;457.0274436;374.1757835;339.8275036;230.3411136;223.6843282;288.0715774
X276_04305;544.3393758;247.4746766;188.2653006;100.6880317;107.8104706;162.1386474
X276_04300;756.2716031;406.7772379;280.0230446;155.8595559;173.2134985;246.6186546
X276_04295;809.9023745;389.7355686;307.6583181;189.1595116;187.5484087;252.9153011
X276_04290;201.827879;130.7762887;89.59873825;45.31946632;55.24913314;61.91702392
X276_04285;608.5926672;388.6241554;309.8173238;160.7855848;243.0961858;276.5277255
X276_04280;189.1326722;129.6648755;98.45066179;60.09755316;100.3443715;104.9441083
X276_04275;467.3908777;274.889536;248.0697596;155.8595559;233.539579;265.5085941
X276_04270;154.415168;108.1775533;83.3376216;54.7774419;66.59760373;56.6698185
X276_04265;1380.927593;1078.070822;800.7752293;269.9463863;359.2686874;504.7811611
X276_04260;221.7774896;250.4384452;205.7532471;77.63421621;95.26742418;119.6362835
X276_04255;793.32088;888.0191615;663.8942654;238.8138834;304.0195543;396.164009
X276_04250;1332.737625;1384.450399;973.2797881;322.7534166;402.572062;543.6104812
X276_04245;357.2793904;237.8424287;132.5629525;52.412948;100.9416595;127.5070916
X276_04240;1264.079874;1008.051789;726.937233;404.5254972;512.1743964;771.3391963
X276_04235;987.3761834;755.3905174;421.4379206;231.3263194;709.5780559;1041.570275
X276_04230;1110.182877;829.8552031;470.0155498;282.9511027;929.6786566;1264.051785
X276_04225;1394.659143;1117.340756;683.9730188;369.0580887;1057.199629;1314.424957
X276_04220;190.9462732;180.7898835;84.2012239;26.00943284;57.93692881;78.70808125
X276_04215;227.9955501;211.5389826;97.80296007;25.81239168;71.07726318;86.05416884
X276_04210;236.5453832;186.7174207;103.8481761;38.02894347;65.70167185;66.11478825
X276_04205;1480.157475;1039.54183;1011.71009;537.3312376;638.2021488;641.7332225
X276_04200;354.1703602;242.2880816;227.127404;106.4022253;113.7833499;109.1418727
X276_04195;783.9937893;693.8923194;601.9308006;369.2551299;410.3368051;588.2117272
X276_04190;479.8269986;323.4212466;290.8180733;116.6483655;97.95521984;111.2407548
X276_04185;570.5070469;454.9384774;403.518173;213.9866975;223.3856843;228.7781562
X276_04180;72.28495281;45.19747088;60.8839619;52.412948;35.83727555;32.53267359
X276_27350;1054.220333;946.1831199;776.594365;551.1241186;571.3059011;684.7603069
X276_04165;237.3226408;188.199305;179.1974765;128.6678761;126.0277524;92.87553588
X276_04160;479.5679127;419.3732544;320.6123525;175.3666305;205.1684025;217.2343043
X276_04155;207.7868536;167.4529249;137.5286657;90.04780916;74.06370281;77.65864017
X276_04150;415.5737072;315.641354;253.6831746;128.8649173;113.186062;119.6362835
X276_04145;226.441035;180.7898835;134.7219582;66.40287021;52.56133748;57.71925959
X276_04140;959.1358255;713.1568151;505.8550451;281.7688558;216.2182292;292.7940623
X276_04135;33679.34721;20863.81941;15156.4362;7705.491521;4155.033456;4763.413078
X276_04130;215.5594292;118.5507433;123.9269295;57.14193579;60.02743655;78.70808125
X276_04125;1421.344986;905.0608308;914.5548319;359.403072;513.6676162;598.7061381
X276_04120;261.417625;187.4583628;154.5848111;62.65908821;77.64743036;87.10360992
X276_04115;207.009596;148.5589002;128.8926427;54.38335958;57.93692881;71.88671421
X276_04110;336.8116081;251.9203295;241.5927424;94.77679695;89.89183284;134.3284587
X276_04105;182.1373542;135.9628837;126.3018358;49.06324832;46.58845822;50.89789254
X276_04100;253.1268778;177.0851728;168.4024478;56.94489463;50.17218577;67.68894988
X276_04095;1363.309755;1144.755615;933.5540824;303.6404243;285.5036286;359.9582916
X276_04090;2392.916932;2051.668801;1682.081373;605.7045194;480.8167803;632.2882527
X276_04085;449.254868;280.076131;284.1251555;126.8945057;67.49353562;92.35081534
X276_04080;287.0671244;198.572495;198.6285282;84.7276979;49.57489785;66.11478825
X276_04075;16.06332285;15.55978506;14.24943789;18.91595116;14.93219815;12.06857246
X276_04070;535.0122851;410.1114776;955.1441398;1254.758093;521.4323593;469.6248848
X276_04065;2500.178475;2380.276643;1783.338742;1066.583788;1491.427951;1902.636684
X276_04060;2286.432647;2348.41613;1778.373029;1109.144678;1730.940409;2103.079931
X276_04055;877.7828678;888.0191615;683.7571182;402.3580444;677.3245079;831.157338
X276_04050;854.2060553;871.3479632;674.4733935;378.121982;394.807319;465.4271205
X276_04045;1153.450215;1152.905979;903.1121015;530.0407147;535.7672695;618.1207981
X276_04040;2456.13388;2441.40437;1919.787905;850.6266786;957.1539012;1283.991166
X276_04035;573.6160771;483.46475;366.1673737;156.8447617;206.6616224;304.3379142
X276_04030;787.3619053;739.4602613;497.0031216;212.6074094;255.6392323;357.3346889
X276_04025;395.1059249;402.3315851;273.761928;164.5293668;159.7745202;213.5612605
X276_04020;278.2582054;245.9927923;185.8903943;133.0027816;118.5616533;164.2375296
X276_04015;1683.798955;1392.230292;1177.953532;901.8573797;738.2478764;838.5034256
X276_04010;243.2816154;371.582486;331.1914807;303.4433832;240.4083902;206.7398934
X276_04005;163.4831728;169.3052803;174.2317633;218.9127264;134.9870712;108.6171521
X276_04000;1249.052894;2004.989446;1859.767545;1221.85222;1278.793449;1287.664209
X276_03995;2253.010572;1660.451348;2642.838928;3221.42589;1786.488186;1758.863256
X276_03990;79609.82803;91375.57869;55278.96709;24664.03582;30015.21149;32478.10265
X276_03985;1248.534723;1358.887895;1378.741066;958.9993155;780.3566751;817.514604
X276_03980;131.615613;238.2128998;210.7189603;187.9772646;333.8839506;227.7287151
X276_03975;169.7012333;321.1984201;253.0354728;161.5737495;193.8199319;213.5612605
X276_03970;375.9335718;515.3252623;628.9183724;482.1597134;461.7035667;665.8703674
X276_03965;906.0232257;880.60974;668.8599786;612.2068776;529.7943902;534.690232
X276_03960;360.9065923;389.7355686;316.7261422;337.9255858;376.5900373;396.164009
X276_03955;1427.563047;1312.579011;1972.035844;2480.157054;1895.493233;1595.675167
X276_03950;74.09855378;70.01903276;80.09911299;143.4459629;120.950805;64.54062663
X276_03945;832.1837578;803.5517569;931.8268778;1215.940985;1226.232112;756.1223006
X276_03940;138.3518452;136.3333548;129.9721456;108.9637603;74.06370281;66.6395088
X276_03935;10.10434824;121.5145119;155.4484134;447.6775107;157.6840124;150.0700749
X276_03930;422.5690252;154.4864374;166.6752432;98.12649663;87.20403718;88.153051
X276_03925;1181.431487;402.3315851;407.4043833;223.0505907;236.8246626;285.9726952
X276_03920;2199.120715;837.6350956;639.4975005;293.197243;326.4178515;388.2932009
X276_03915;1903.503757;362.3207092;313.0558324;150.9335269;213.2317895;234.5500821
X276_03910;72.80312452;264.1458749;204.6737442;225.6121258;323.1327679;354.7110862
X276_03905;43.26733735;269.702941;220.6503867;327.4824044;379.2778329;405.6089787
X276_03900;11567.40605;2191.336396;1631.128837;424.229613;824.2573377;1177.472896
X276_03895;12270.82414;2298.032065;1685.319881;494.3762652;941.3257712;1373.193658
X276_03890;20767.54467;3632.468869;2739.778285;787.7705493;1407.210353;1959.831223
